,package_look1,SQ2,package_yes2,home_lh,bk_regularly1,BA4,c6_10_1,c6_3_1,health1,pay,SQ1,h1_9_1,safery_grain1,natural_helpful,A19,effect_job1,effect_rice1,five_nutrient1,h1_6_2,solo_eat1,satisfy1,diet1,rice_helpful1,eat_bk,various_food1,h1_13_1,c6_4_2,h1_2_2,A11_1,SQ7,BA2,BA2_1
206,0,54,1,1,0,2,0,0,0,3,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,4,2,3,4
207,1,23,0,1,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,2,5
208,1,22,0,0,0,1,0,0,0,3,2,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,2,1,5,7
209,1,51,1,0,1,2,0,1,0,1,2,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,3,1,5,7
210,0,49,1,0,0,2,0,1,0,3,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,4,1,2,3
211,0,53,0,0,1,2,0,1,1,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,3,2
212,0,59,0,0,1,2,0,1,1,2,2,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,4,1,2,2
213,0,66,0,0,1,2,0,0,0,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,4,1,2,2
214,1,52,0,1,1,2,0,0,0,2,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,2,5
215,1,41,1,0,1,2,0,1,1,4,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,6,7
216,1,57,0,1,1,2,0,1,0,1,2,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,6,6
217,1,43,0,0,1,2,0,1,1,6,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,6,7
218,1,52,0,0,0,2,0,1,0,1,2,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,4,5
219,0,52,0,0,0,2,0,0,0,1,2,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,4,4
220,1,38,0,0,1,2,0,0,1,1,2,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,4,1,4,4
221,0,63,0,0,1,2,0,0,0,3,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,4,1,3,3
222,1,39,0,1,1,2,0,0,1,7,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,4,1,4,4
223,1,55,0,1,0,2,0,0,0,5,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,4,1,4,5
224,0,43,0,0,0,2,0,0,1,5,2,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,2,2,8,7
225,0,45,0,0,0,1,0,0,0,8,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,2,2,8,7
226,0,25,1,1,1,1,0,1,0,4,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4,1,5,7
227,1,44,0,0,1,2,0,1,1,4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6,7
228,1,53,0,0,1,1,0,1,1,1,2,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,4,1,6,6
229,0,53,1,0,1,1,0,0,1,3,2,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,2,1,5,6
230,1,52,1,0,1,2,0,0,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4,1,3,3
231,1,57,0,0,1,2,0,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,6,6
232,1,56,0,0,1,2,0,0,0,7,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,5,6
233,0,56,0,0,0,2,0,0,1,7,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,2,1,5,6
234,0,60,0,0,1,2,0,0,0,8,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,5,6
235,0,42,0,0,1,2,0,1,1,5,2,1,1,0,2,1,1,1,1,0,1,1,1,1,1,1,1,0,4,1,3,4
236,0,28,1,0,0,2,1,1,1,8,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,2,1,5,6
237,1,57,0,0,0,1,1,0,0,8,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,2,1,7,7
238,0,69,0,0,1,2,0,1,0,5,2,1,1,0,2,1,1,1,1,0,1,0,1,1,1,1,1,0,4,1,3,4
239,0,28,1,1,1,1,1,0,1,8,2,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,2,1,7,7
240,1,22,0,0,0,2,0,1,1,3,2,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,4,1,6,6
241,1,54,0,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,3,3
242,0,60,0,0,0,1,0,0,0,8,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,6,7
243,0,47,0,0,1,2,0,0,1,1,2,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,2,1,4,5
244,0,60,0,0,0,2,1,1,0,8,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,6,7
245,0,55,0,0,1,2,0,0,1,6,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,4,5
246,0,28,1,0,0,2,1,1,1,8,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,2,1,6,7
247,0,52,0,0,1,1,0,1,1,8,2,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,2,1,5,7
248,1,58,0,0,1,2,0,1,1,2,2,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,2,1,3,2
249,0,55,0,0,1,2,1,0,0,9,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,2,1,5,7
250,0,23,0,0,1,2,1,1,1,9,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2,1,5,7
251,0,60,0,0,1,2,0,1,1,2,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,2,1,3,2
252,0,59,1,0,0,2,0,0,0,8,2,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,3,1,5,3
253,0,46,0,0,0,2,1,1,0,5,2,1,1,1,2,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,8,7
254,0,65,0,0,0,2,0,0,0,4,2,1,1,0,2,1,1,1,1,0,0,0,1,1,1,1,1,1,2,1,3,6
255,0,48,0,1,0,1,1,1,0,9,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,8,7
256,0,67,0,0,1,2,0,1,1,3,1,0,0,0,2,1,1,1,1,0,1,1,0,1,0,0,1,1,2,1,3,6
257,0,61,0,1,1,2,0,0,0,8,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,3,1,5,3
258,0,49,0,0,1,2,0,1,1,1,2,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,2,5,4
259,0,73,0,0,1,1,0,0,1,1,2,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,4,1,1,3
260,0,50,0,0,1,2,0,0,1,7,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,2,5,4
261,0,64,0,1,1,1,0,0,0,4,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,4,1,3,4
262,0,59,1,0,0,2,0,0,0,3,2,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,3,3
263,0,24,0,0,0,1,0,0,1,4,2,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,5,6
264,0,47,0,1,1,1,0,0,1,6,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,4,1,5,6
265,0,27,0,0,0,2,1,0,1,8,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,2,1,7,7
266,1,41,0,1,1,2,0,0,1,5,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,3,6
267,0,65,0,0,1,2,0,0,0,4,2,1,1,1,2,1,1,1,1,0,0,1,1,1,1,1,1,1,2,1,4,5
268,0,42,0,1,0,2,0,0,1,4,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2,1,4,5
269,0,53,0,0,0,2,0,0,1,8,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2,1,6,8
270,1,39,0,0,1,2,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6
271,0,56,0,1,1,2,0,0,1,8,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,2,1,6,8
272,0,48,0,0,1,2,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4
273,0,59,0,0,0,2,0,0,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,3,4
274,0,29,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,2,5,4
275,0,21,1,1,1,1,0,1,1,9,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,2,1,6,8
276,0,64,0,0,1,1,0,1,1,4,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,3,4
277,0,59,0,0,1,1,1,0,1,5,2,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,2,1,5,7
278,1,61,0,0,0,2,0,1,0,5,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,3,4
279,0,53,0,0,1,2,0,1,1,6,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2,1,4,4
280,0,61,0,1,0,1,1,0,1,9,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,2,1,5,7
281,0,23,0,0,0,2,0,1,0,2,2,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,2,5,4
282,0,20,0,1,1,2,1,0,1,5,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,2,1,5,7
283,1,60,0,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,4,7
284,0,57,0,0,1,1,0,1,1,10,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,6,7
285,0,60,0,0,0,1,0,1,1,7,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,6,7
286,0,48,0,1,0,2,0,1,1,4,2,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,4,2,3,3
287,0,61,0,0,1,2,0,0,0,2,2,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,5,4
288,0,29,0,0,0,1,1,1,1,9,2,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,2,1,6,7
289,0,65,0,0,0,2,0,0,0,4,2,1,1,1,2,1,1,1,1,0,0,1,1,1,1,1,1,1,2,1,5,6
290,0,67,0,0,0,1,0,0,1,3,1,1,0,0,2,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,5,4
291,0,25,0,0,0,2,0,0,1,3,2,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,4,5
292,0,64,0,0,1,2,0,0,0,2,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,2,3,3
293,0,65,0,0,0,2,0,1,0,5,1,1,1,1,2,1,1,0,1,0,1,0,1,0,1,0,1,1,2,1,5,6
294,0,71,0,0,1,2,0,0,0,2,2,1,1,1,2,1,1,1,1,0,0,0,0,1,0,0,0,1,2,1,2,6
295,0,55,0,0,1,1,0,0,0,9,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,4,1,6,10
296,0,22,0,0,0,2,0,1,0,2,2,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,2,3,3
297,0,22,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,4,5
298,1,19,0,0,1,1,0,1,0,1,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,3
299,0,72,0,0,1,1,0,0,0,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,2,1,2
300,0,59,0,0,0,2,0,1,0,7,2,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,3,1,4,3
301,0,40,0,0,1,1,0,1,0,8,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,4,2,5,4
302,0,33,0,1,0,2,0,1,0,4,2,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,2,2,6,5
303,0,36,0,1,0,2,0,0,0,6,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,2,2,6,5
304,1,69,0,0,0,2,0,0,0,3,2,0,1,0,2,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,2,2
305,0,39,1,0,1,2,0,0,1,2,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,2,2
306,0,29,0,1,0,1,0,0,1,5,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,3,5
307,0,40,0,0,1,1,0,0,1,6,2,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,2,1,9,7
308,0,42,0,0,1,1,0,0,1,10,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,2,1,9,7
309,0,20,0,1,0,1,0,0,0,2,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,3,5
310,0,48,0,0,0,1,0,1,0,1,2,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,4,1,4,5
311,0,72,0,0,0,2,0,1,0,2,1,1,1,1,2,1,1,0,1,0,1,1,1,1,1,1,1,1,2,1,2,6
312,0,49,0,0,0,2,0,0,0,7,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,2,4,2
313,1,48,0,1,0,1,0,0,1,10,2,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,2,1,6,7
314,0,45,0,0,1,1,0,0,0,6,2,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,2,1,8,6
315,0,50,0,1,1,1,0,0,1,10,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,2,1,6,7
316,0,21,0,1,1,1,0,1,1,8,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,2,1,6,7
317,0,47,0,0,0,2,0,0,1,9,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,8,6
318,1,45,0,0,0,1,0,1,1,5,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,4,1,6,6
319,0,57,0,0,1,2,1,1,1,4,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,2,1,4,6
320,0,23,0,1,0,1,0,1,1,4,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,2,1,4,6
321,1,45,0,0,0,2,0,1,1,6,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,4,1,6,6
322,0,62,0,0,0,2,1,0,1,8,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,2,1,5,7
323,0,54,1,0,0,2,0,0,1,6,2,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,4,6
324,0,61,0,0,0,1,1,1,1,8,2,1,1,1,2,1,1,0,1,0,1,1,1,1,1,1,1,1,2,1,5,7
325,0,25,0,1,0,2,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,4,6
326,0,50,0,1,0,2,0,0,0,6,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,4,5
327,1,64,1,0,1,1,0,1,1,1,2,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,4,1,4,4
328,1,49,0,0,1,2,0,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,4,1,5,5
329,0,21,0,1,0,2,0,0,1,1,2,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,4,6
330,0,31,0,1,1,1,0,0,1,9,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,2,1,5,7
331,1,53,0,0,0,1,0,1,1,6,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,4,1,5,5
332,1,72,0,0,1,2,1,1,1,1,2,0,1,1,2,1,1,1,1,1,0,1,0,1,1,1,1,1,2,1,1,4
333,0,72,0,0,1,2,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,2,1,1,4
334,0,67,0,0,1,2,0,0,0,5,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,4,1,4,4
335,1,49,1,0,1,2,0,0,1,10,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,4,1,6,5
336,0,52,1,0,1,2,0,0,1,3,2,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,3,6
337,0,71,0,0,1,2,0,1,0,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4
338,1,51,0,0,1,2,0,0,1,6,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,4,1,6,5
339,1,61,0,1,0,2,0,1,1,4,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,4,1,3,4
340,1,50,1,1,0,1,0,1,1,5,2,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,4,1,7,4
341,1,52,0,1,0,1,0,1,1,7,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,2,1,7,4
342,0,50,0,0,1,1,0,0,1,6,2,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,3,2,8,7
343,0,60,1,0,1,2,0,1,1,4,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,2,2,4,4
344,0,65,0,0,1,1,0,1,0,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,2,4,4
345,0,52,0,0,1,2,0,0,0,8,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,2,2,8,7
346,0,53,0,0,0,2,0,0,1,3,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,2,1,3,6
347,0,72,0,0,1,2,0,1,0,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3
348,0,42,0,0,0,2,0,0,1,12,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,2,1,8,3
349,0,64,0,0,1,2,0,0,0,4,2,1,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1,1,2,1,3,5
350,0,65,0,0,1,2,0,0,1,4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,3,5
351,0,70,0,0,0,2,0,0,1,1,2,1,1,0,2,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,4
352,0,51,1,0,0,2,0,0,1,3,2,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,2,1,3,6
353,1,41,0,0,0,2,0,0,1,11,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,6,3
354,0,55,0,0,1,2,0,0,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,2,1,3,6
355,0,25,0,0,1,2,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,2,2,8,7
356,0,24,0,1,0,2,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,3,6
357,1,42,0,1,1,1,0,1,1,5,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,4,1,3,4
358,1,59,0,0,0,2,0,1,1,1,2,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,2,1,3,2
359,0,69,0,0,1,2,1,1,0,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,3
360,1,71,0,0,1,2,0,1,0,2,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,2,3
361,1,64,0,0,1,2,0,1,0,4,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,2,1,3,2
362,0,32,1,1,0,2,0,0,1,9,2,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,5,3
363,0,61,0,0,0,1,1,1,1,2,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,6,5
364,0,36,0,1,1,2,0,0,1,9,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,2,1,5,3
365,0,29,0,1,1,1,0,1,1,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3,2
366,0,62,0,0,1,2,0,1,1,4,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,6,5
367,0,41,1,1,0,2,0,0,1,9,2,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,3,1,5,4
368,1,34,0,0,1,2,0,1,1,6,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,6,5
369,0,42,0,1,1,2,0,0,1,9,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,4,1,5,4
370,0,68,0,0,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1
371,0,64,0,1,1,2,0,0,0,7,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,3,1,4,3
372,1,40,1,0,0,1,0,1,0,1,2,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,4,1,3,4
373,1,48,0,0,1,2,0,0,1,7,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,5,4
374,0,44,0,1,0,2,0,0,0,5,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,3,4
375,0,52,0,1,0,2,0,0,1,7,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,2,5,4
376,1,62,1,0,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,2,3
377,1,62,0,0,1,1,0,1,1,3,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,2,1,2,3
378,0,23,1,1,1,1,0,0,1,5,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,2,5,4
379,0,62,0,0,1,2,0,1,0,9,2,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,3,1,5,4
380,0,65,0,1,0,2,0,0,0,9,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,3,1,5,4
381,0,32,0,1,1,2,0,0,1,9,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,3,1,5,4
382,1,57,0,0,0,2,0,0,0,10,2,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,2,1,6,4
383,0,57,0,0,0,2,0,0,1,10,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,2,1,6,4
384,0,21,0,1,0,2,0,0,1,1,2,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,3,6
385,1,24,0,0,1,1,0,0,1,10,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,2,1,6,4
386,0,64,1,0,1,2,0,0,0,1,2,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,4,5
387,0,59,0,0,0,2,0,0,1,10,2,1,1,1,2,0,0,1,1,0,1,1,1,1,1,1,0,1,2,1,6,4
388,1,44,1,0,1,2,0,1,1,3,2,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,3,1,5,4
389,1,62,0,0,1,2,0,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,3,2
390,0,62,0,0,0,1,0,0,1,10,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,0,0,1,2,1,6,4
391,0,41,1,1,1,1,0,1,1,5,2,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,2,1,5,4
392,0,27,0,0,0,1,0,0,1,10,1,1,1,1,2,1,1,0,1,0,1,1,1,1,1,1,0,1,2,1,6,4
393,1,68,0,0,1,2,1,1,1,4,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,3,2
394,0,23,0,0,0,1,0,0,1,10,1,0,1,1,2,1,0,0,1,0,1,1,1,1,1,0,0,1,2,1,6,4
395,0,65,0,0,1,2,0,0,1,5,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,4,5
396,1,73,1,0,1,2,0,0,0,2,2,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,4,1,2,2
397,0,55,0,0,0,1,0,0,1,10,2,1,0,1,2,1,0,1,1,0,1,1,1,1,0,0,0,1,2,1,6,4
398,1,60,0,0,0,1,0,0,1,10,1,1,1,1,2,1,1,1,0,0,1,1,1,1,1,1,0,1,2,1,6,4
399,1,32,0,0,0,1,0,0,1,10,1,1,1,1,2,0,1,1,1,0,1,1,1,1,1,1,0,1,2,1,6,4
400,0,30,0,0,1,1,0,1,1,7,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,4,1,4,5
401,0,49,0,0,1,2,0,1,1,3,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,2,2
402,1,52,0,0,1,2,0,1,1,3,2,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,6,8
403,0,32,0,0,1,1,0,1,1,7,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,4,1,4,5
404,0,51,0,0,1,1,0,1,1,5,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,6,7
405,1,54,0,0,1,2,0,1,1,6,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,6,8
406,0,53,0,1,1,2,1,1,1,7,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,6,7
407,0,19,0,1,1,2,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,6,7
408,1,25,0,0,1,1,0,1,1,3,2,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,6,8
409,1,58,0,0,1,2,0,1,1,3,2,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,2,1,7,3
410,1,22,0,0,1,2,0,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6,8
411,0,59,1,0,1,1,0,0,0,3,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,4,1,2,3
412,0,72,1,0,1,2,0,0,0,3,2,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,4,1,2,2
413,0,31,0,0,1,1,0,1,1,8,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,3,1,5,6
414,0,39,0,0,1,2,0,0,1,2,2,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,4,4
